image_file,image_id,image_size,class
./img/128/linen\00463.png,463,"(128, 128)",linen
./img/128/linen\00464.png,464,"(128, 128)",linen
./img/128/linen\00465.png,465,"(128, 128)",linen
./img/128/linen\00466.png,466,"(128, 128)",linen
./img/128/linen\00467.png,467,"(128, 128)",linen
./img/128/linen\00468.png,468,"(128, 128)",linen
./img/128/linen\00469.png,469,"(128, 128)",linen
./img/128/linen\00470.png,470,"(128, 128)",linen
./img/128/linen\00471.png,471,"(128, 128)",linen
./img/128/linen\00472.png,472,"(128, 128)",linen
./img/128/linen\00473.png,473,"(128, 128)",linen
./img/128/linen\00474.png,474,"(128, 128)",linen
./img/128/linen\00475.png,475,"(128, 128)",linen
./img/128/linen\00476.png,476,"(128, 128)",linen
./img/128/linen\00477.png,477,"(128, 128)",linen
./img/128/linen\00478.png,478,"(128, 128)",linen
./img/128/linen\00479.png,479,"(128, 128)",linen
./img/128/linen\00480.png,480,"(128, 128)",linen
./img/128/linen\00481.png,481,"(128, 128)",linen
./img/128/linen\00482.png,482,"(128, 128)",linen
./img/128/linen\00483.png,483,"(128, 128)",linen
./img/128/linen\00484.png,484,"(128, 128)",linen
./img/128/linen\00485.png,485,"(128, 128)",linen
./img/128/linen\00486.png,486,"(128, 128)",linen
./img/128/orange_peel\00487.png,487,"(128, 128)",orange_peel
./img/128/orange_peel\00488.png,488,"(128, 128)",orange_peel
./img/128/orange_peel\00489.png,489,"(128, 128)",orange_peel
./img/128/orange_peel\00490.png,490,"(128, 128)",orange_peel
./img/128/orange_peel\00491.png,491,"(128, 128)",orange_peel
./img/128/orange_peel\00492.png,492,"(128, 128)",orange_peel
./img/128/orange_peel\00493.png,493,"(128, 128)",orange_peel
./img/128/orange_peel\00494.png,494,"(128, 128)",orange_peel
./img/128/orange_peel\00495.png,495,"(128, 128)",orange_peel
./img/128/orange_peel\00496.png,496,"(128, 128)",orange_peel
./img/128/orange_peel\00497.png,497,"(128, 128)",orange_peel
./img/128/orange_peel\00498.png,498,"(128, 128)",orange_peel
./img/128/orange_peel\00499.png,499,"(128, 128)",orange_peel
./img/128/orange_peel\00500.png,500,"(128, 128)",orange_peel
./img/128/orange_peel\00501.png,501,"(128, 128)",orange_peel
./img/128/orange_peel\00502.png,502,"(128, 128)",orange_peel
./img/128/orange_peel\00503.png,503,"(128, 128)",orange_peel
./img/128/orange_peel\00504.png,504,"(128, 128)",orange_peel
./img/128/orange_peel\00505.png,505,"(128, 128)",orange_peel
./img/128/orange_peel\00506.png,506,"(128, 128)",orange_peel
./img/128/orange_peel\00507.png,507,"(128, 128)",orange_peel
./img/128/orange_peel\00508.png,508,"(128, 128)",orange_peel
./img/128/orange_peel\00509.png,509,"(128, 128)",orange_peel
./img/128/orange_peel\00510.png,510,"(128, 128)",orange_peel
./img/128/orange_peel\00511.png,511,"(128, 128)",orange_peel
./img/128/orange_peel\00512.png,512,"(128, 128)",orange_peel
./img/128/orange_peel\00513.png,513,"(128, 128)",orange_peel
./img/128/orange_peel\00514.png,514,"(128, 128)",orange_peel
./img/128/orange_peel\00515.png,515,"(128, 128)",orange_peel
./img/128/orange_peel\00516.png,516,"(128, 128)",orange_peel
./img/128/orange_peel\00517.png,517,"(128, 128)",orange_peel
./img/128/orange_peel\00518.png,518,"(128, 128)",orange_peel
./img/128/orange_peel\00519.png,519,"(128, 128)",orange_peel
./img/128/orange_peel\00520.png,520,"(128, 128)",orange_peel
./img/128/orange_peel\00521.png,521,"(128, 128)",orange_peel
./img/128/orange_peel\00522.png,522,"(128, 128)",orange_peel
./img/128/orange_peel\00523.png,523,"(128, 128)",orange_peel
./img/128/orange_peel\00524.png,524,"(128, 128)",orange_peel
./img/128/orange_peel\00525.png,525,"(128, 128)",orange_peel
./img/128/orange_peel\00526.png,526,"(128, 128)",orange_peel
./img/128/orange_peel\00527.png,527,"(128, 128)",orange_peel
./img/128/orange_peel\00528.png,528,"(128, 128)",orange_peel
./img/128/orange_peel\00529.png,529,"(128, 128)",orange_peel
./img/128/orange_peel\00530.png,530,"(128, 128)",orange_peel
./img/128/orange_peel\00531.png,531,"(128, 128)",orange_peel
./img/128/orange_peel\00532.png,532,"(128, 128)",orange_peel
./img/128/orange_peel\00533.png,533,"(128, 128)",orange_peel
./img/128/orange_peel\00534.png,534,"(128, 128)",orange_peel
./img/128/orange_peel\00535.png,535,"(128, 128)",orange_peel
./img/128/orange_peel\00536.png,536,"(128, 128)",orange_peel
./img/128/orange_peel\00537.png,537,"(128, 128)",orange_peel
./img/128/orange_peel\00538.png,538,"(128, 128)",orange_peel
./img/128/orange_peel\00539.png,539,"(128, 128)",orange_peel
./img/128/orange_peel\00540.png,540,"(128, 128)",orange_peel
./img/128/orange_peel\00541.png,541,"(128, 128)",orange_peel
./img/128/orange_peel\00542.png,542,"(128, 128)",orange_peel
./img/128/orange_peel\00543.png,543,"(128, 128)",orange_peel
./img/128/orange_peel\00544.png,544,"(128, 128)",orange_peel
./img/128/orange_peel\00545.png,545,"(128, 128)",orange_peel
./img/128/orange_peel\00546.png,546,"(128, 128)",orange_peel
./img/128/orange_peel\00547.png,547,"(128, 128)",orange_peel
./img/128/orange_peel\00548.png,548,"(128, 128)",orange_peel
./img/128/orange_peel\00549.png,549,"(128, 128)",orange_peel
./img/128/orange_peel\00550.png,550,"(128, 128)",orange_peel
./img/128/orange_peel\00551.png,551,"(128, 128)",orange_peel
./img/128/orange_peel\00552.png,552,"(128, 128)",orange_peel
./img/128/orange_peel\00553.png,553,"(128, 128)",orange_peel
./img/128/orange_peel\00554.png,554,"(128, 128)",orange_peel
./img/128/orange_peel\00555.png,555,"(128, 128)",orange_peel
./img/128/orange_peel\00556.png,556,"(128, 128)",orange_peel
./img/128/orange_peel\00557.png,557,"(128, 128)",orange_peel
./img/128/orange_peel\00558.png,558,"(128, 128)",orange_peel
./img/128/orange_peel\00559.png,559,"(128, 128)",orange_peel
./img/128/orange_peel\00560.png,560,"(128, 128)",orange_peel
./img/128/orange_peel\00561.png,561,"(128, 128)",orange_peel
./img/128/orange_peel\00562.png,562,"(128, 128)",orange_peel
./img/128/orange_peel\00563.png,563,"(128, 128)",orange_peel
./img/128/orange_peel\00564.png,564,"(128, 128)",orange_peel
./img/128/orange_peel\00565.png,565,"(128, 128)",orange_peel
./img/128/orange_peel\00566.png,566,"(128, 128)",orange_peel
./img/128/orange_peel\00567.png,567,"(128, 128)",orange_peel
./img/128/sandpaper\00568.png,568,"(128, 128)",sandpaper
./img/128/sandpaper\00569.png,569,"(128, 128)",sandpaper
./img/128/sandpaper\00570.png,570,"(128, 128)",sandpaper
./img/128/sandpaper\00571.png,571,"(128, 128)",sandpaper
./img/128/sandpaper\00572.png,572,"(128, 128)",sandpaper
./img/128/sandpaper\00573.png,573,"(128, 128)",sandpaper
./img/128/sandpaper\00574.png,574,"(128, 128)",sandpaper
./img/128/sandpaper\00575.png,575,"(128, 128)",sandpaper
./img/128/sandpaper\00576.png,576,"(128, 128)",sandpaper
./img/128/sandpaper\00577.png,577,"(128, 128)",sandpaper
./img/128/sandpaper\00578.png,578,"(128, 128)",sandpaper
./img/128/sandpaper\00579.png,579,"(128, 128)",sandpaper
./img/128/sandpaper\00580.png,580,"(128, 128)",sandpaper
./img/128/sandpaper\00581.png,581,"(128, 128)",sandpaper
./img/128/sandpaper\00582.png,582,"(128, 128)",sandpaper
./img/128/sandpaper\00583.png,583,"(128, 128)",sandpaper
./img/128/sandpaper\00584.png,584,"(128, 128)",sandpaper
./img/128/sandpaper\00585.png,585,"(128, 128)",sandpaper
./img/128/sandpaper\00586.png,586,"(128, 128)",sandpaper
./img/128/sandpaper\00587.png,587,"(128, 128)",sandpaper
./img/128/sandpaper\00588.png,588,"(128, 128)",sandpaper
./img/128/sandpaper\00589.png,589,"(128, 128)",sandpaper
./img/128/sandpaper\00590.png,590,"(128, 128)",sandpaper
./img/128/sandpaper\00591.png,591,"(128, 128)",sandpaper
./img/128/sandpaper\00592.png,592,"(128, 128)",sandpaper
./img/128/sandpaper\00593.png,593,"(128, 128)",sandpaper
./img/128/sandpaper\00594.png,594,"(128, 128)",sandpaper
./img/128/sandpaper\00595.png,595,"(128, 128)",sandpaper
./img/128/sandpaper\00596.png,596,"(128, 128)",sandpaper
./img/128/sandpaper\00597.png,597,"(128, 128)",sandpaper
./img/128/sandpaper\00598.png,598,"(128, 128)",sandpaper
./img/128/sandpaper\00599.png,599,"(128, 128)",sandpaper
./img/128/sandpaper\00600.png,600,"(128, 128)",sandpaper
./img/128/sandpaper\00601.png,601,"(128, 128)",sandpaper
./img/128/sandpaper\00602.png,602,"(128, 128)",sandpaper
./img/128/sandpaper\00603.png,603,"(128, 128)",sandpaper
./img/128/sandpaper\00604.png,604,"(128, 128)",sandpaper
./img/128/sandpaper\00605.png,605,"(128, 128)",sandpaper
./img/128/sandpaper\00606.png,606,"(128, 128)",sandpaper
./img/128/sandpaper\00607.png,607,"(128, 128)",sandpaper
./img/128/sandpaper\00608.png,608,"(128, 128)",sandpaper
./img/128/sandpaper\00609.png,609,"(128, 128)",sandpaper
./img/128/sandpaper\00610.png,610,"(128, 128)",sandpaper
./img/128/sandpaper\00611.png,611,"(128, 128)",sandpaper
./img/128/sandpaper\00612.png,612,"(128, 128)",sandpaper
./img/128/sandpaper\00613.png,613,"(128, 128)",sandpaper
./img/128/sandpaper\00614.png,614,"(128, 128)",sandpaper
./img/128/sandpaper\00615.png,615,"(128, 128)",sandpaper
./img/128/sandpaper\00616.png,616,"(128, 128)",sandpaper
./img/128/sandpaper\00617.png,617,"(128, 128)",sandpaper
./img/128/sandpaper\00618.png,618,"(128, 128)",sandpaper
./img/128/sandpaper\00619.png,619,"(128, 128)",sandpaper
./img/128/sandpaper\00620.png,620,"(128, 128)",sandpaper
./img/128/sandpaper\00621.png,621,"(128, 128)",sandpaper
./img/128/sandpaper\00622.png,622,"(128, 128)",sandpaper
./img/128/sandpaper\00623.png,623,"(128, 128)",sandpaper
./img/128/sandpaper\00624.png,624,"(128, 128)",sandpaper
./img/128/sandpaper\00625.png,625,"(128, 128)",sandpaper
./img/128/sandpaper\00626.png,626,"(128, 128)",sandpaper
./img/128/sandpaper\00627.png,627,"(128, 128)",sandpaper
./img/128/sandpaper\00628.png,628,"(128, 128)",sandpaper
./img/128/sandpaper\00629.png,629,"(128, 128)",sandpaper
./img/128/sandpaper\00630.png,630,"(128, 128)",sandpaper
./img/128/sandpaper\00631.png,631,"(128, 128)",sandpaper
./img/128/sandpaper\00632.png,632,"(128, 128)",sandpaper
./img/128/sandpaper\00633.png,633,"(128, 128)",sandpaper
./img/128/sandpaper\00634.png,634,"(128, 128)",sandpaper
./img/128/sandpaper\00635.png,635,"(128, 128)",sandpaper
./img/128/sandpaper\00636.png,636,"(128, 128)",sandpaper
./img/128/sandpaper\00637.png,637,"(128, 128)",sandpaper
./img/128/sandpaper\00638.png,638,"(128, 128)",sandpaper
./img/128/sandpaper\00639.png,639,"(128, 128)",sandpaper
./img/128/sandpaper\00640.png,640,"(128, 128)",sandpaper
./img/128/sandpaper\00641.png,641,"(128, 128)",sandpaper
./img/128/sandpaper\00642.png,642,"(128, 128)",sandpaper
./img/128/sandpaper\00643.png,643,"(128, 128)",sandpaper
./img/128/sandpaper\00644.png,644,"(128, 128)",sandpaper
./img/128/sandpaper\00645.png,645,"(128, 128)",sandpaper
./img/128/sandpaper\00646.png,646,"(128, 128)",sandpaper
./img/128/sandpaper\00647.png,647,"(128, 128)",sandpaper
./img/128/sandpaper\00648.png,648,"(128, 128)",sandpaper
./img/128/sponge\00649.png,649,"(128, 128)",sponge
./img/128/sponge\00650.png,650,"(128, 128)",sponge
./img/128/sponge\00651.png,651,"(128, 128)",sponge
./img/128/sponge\00652.png,652,"(128, 128)",sponge
./img/128/sponge\00653.png,653,"(128, 128)",sponge
./img/128/sponge\00654.png,654,"(128, 128)",sponge
./img/128/sponge\00655.png,655,"(128, 128)",sponge
./img/128/sponge\00656.png,656,"(128, 128)",sponge
./img/128/sponge\00657.png,657,"(128, 128)",sponge
./img/128/sponge\00658.png,658,"(128, 128)",sponge
./img/128/sponge\00659.png,659,"(128, 128)",sponge
./img/128/sponge\00660.png,660,"(128, 128)",sponge
./img/128/sponge\00661.png,661,"(128, 128)",sponge
./img/128/sponge\00662.png,662,"(128, 128)",sponge
./img/128/sponge\00663.png,663,"(128, 128)",sponge
./img/128/sponge\00664.png,664,"(128, 128)",sponge
./img/128/sponge\00665.png,665,"(128, 128)",sponge
./img/128/sponge\00666.png,666,"(128, 128)",sponge
./img/128/sponge\00667.png,667,"(128, 128)",sponge
./img/128/sponge\00668.png,668,"(128, 128)",sponge
./img/128/sponge\00669.png,669,"(128, 128)",sponge
./img/128/sponge\00670.png,670,"(128, 128)",sponge
./img/128/sponge\00671.png,671,"(128, 128)",sponge
./img/128/sponge\00672.png,672,"(128, 128)",sponge
./img/128/sponge\00673.png,673,"(128, 128)",sponge
./img/128/sponge\00674.png,674,"(128, 128)",sponge
./img/128/sponge\00675.png,675,"(128, 128)",sponge
./img/128/sponge\00676.png,676,"(128, 128)",sponge
./img/128/sponge\00677.png,677,"(128, 128)",sponge
./img/128/sponge\00678.png,678,"(128, 128)",sponge
./img/128/sponge\00679.png,679,"(128, 128)",sponge
./img/128/sponge\00680.png,680,"(128, 128)",sponge
./img/128/sponge\00681.png,681,"(128, 128)",sponge
./img/128/sponge\00682.png,682,"(128, 128)",sponge
./img/128/sponge\00683.png,683,"(128, 128)",sponge
./img/128/sponge\00684.png,684,"(128, 128)",sponge
./img/128/sponge\00685.png,685,"(128, 128)",sponge
./img/128/sponge\00686.png,686,"(128, 128)",sponge
./img/128/sponge\00687.png,687,"(128, 128)",sponge
./img/128/sponge\00688.png,688,"(128, 128)",sponge
./img/128/sponge\00689.png,689,"(128, 128)",sponge
./img/128/sponge\00690.png,690,"(128, 128)",sponge
./img/128/sponge\00691.png,691,"(128, 128)",sponge
./img/128/sponge\00692.png,692,"(128, 128)",sponge
./img/128/sponge\00693.png,693,"(128, 128)",sponge
./img/128/sponge\00694.png,694,"(128, 128)",sponge
./img/128/sponge\00695.png,695,"(128, 128)",sponge
./img/128/sponge\00696.png,696,"(128, 128)",sponge
./img/128/sponge\00697.png,697,"(128, 128)",sponge
./img/128/sponge\00698.png,698,"(128, 128)",sponge
./img/128/sponge\00699.png,699,"(128, 128)",sponge
./img/128/sponge\00700.png,700,"(128, 128)",sponge
./img/128/sponge\00701.png,701,"(128, 128)",sponge
./img/128/sponge\00702.png,702,"(128, 128)",sponge
./img/128/sponge\00703.png,703,"(128, 128)",sponge
./img/128/sponge\00704.png,704,"(128, 128)",sponge
./img/128/sponge\00705.png,705,"(128, 128)",sponge
./img/128/sponge\00706.png,706,"(128, 128)",sponge
./img/128/sponge\00707.png,707,"(128, 128)",sponge
./img/128/sponge\00708.png,708,"(128, 128)",sponge
./img/128/sponge\00709.png,709,"(128, 128)",sponge
./img/128/sponge\00710.png,710,"(128, 128)",sponge
./img/128/sponge\00711.png,711,"(128, 128)",sponge
./img/128/sponge\00712.png,712,"(128, 128)",sponge
./img/128/sponge\00713.png,713,"(128, 128)",sponge
./img/128/sponge\00714.png,714,"(128, 128)",sponge
./img/128/sponge\00715.png,715,"(128, 128)",sponge
./img/128/sponge\00716.png,716,"(128, 128)",sponge
./img/128/sponge\00717.png,717,"(128, 128)",sponge
./img/128/sponge\00718.png,718,"(128, 128)",sponge
./img/128/sponge\00719.png,719,"(128, 128)",sponge
./img/128/sponge\00720.png,720,"(128, 128)",sponge
./img/128/sponge\00721.png,721,"(128, 128)",sponge
./img/128/sponge\00722.png,722,"(128, 128)",sponge
./img/128/sponge\00723.png,723,"(128, 128)",sponge
./img/128/sponge\00724.png,724,"(128, 128)",sponge
./img/128/sponge\00725.png,725,"(128, 128)",sponge
./img/128/sponge\00726.png,726,"(128, 128)",sponge
./img/128/sponge\00727.png,727,"(128, 128)",sponge
./img/128/sponge\00728.png,728,"(128, 128)",sponge
./img/128/sponge\00729.png,729,"(128, 128)",sponge
./img/128/styrofoam\00730.png,730,"(128, 128)",styrofoam
./img/128/styrofoam\00731.png,731,"(128, 128)",styrofoam
./img/128/styrofoam\00732.png,732,"(128, 128)",styrofoam
./img/128/styrofoam\00733.png,733,"(128, 128)",styrofoam
./img/128/styrofoam\00734.png,734,"(128, 128)",styrofoam
./img/128/styrofoam\00735.png,735,"(128, 128)",styrofoam
./img/128/styrofoam\00736.png,736,"(128, 128)",styrofoam
./img/128/styrofoam\00737.png,737,"(128, 128)",styrofoam
./img/128/styrofoam\00738.png,738,"(128, 128)",styrofoam
./img/128/styrofoam\00739.png,739,"(128, 128)",styrofoam
./img/128/styrofoam\00740.png,740,"(128, 128)",styrofoam
./img/128/styrofoam\00741.png,741,"(128, 128)",styrofoam
./img/128/styrofoam\00742.png,742,"(128, 128)",styrofoam
./img/128/styrofoam\00743.png,743,"(128, 128)",styrofoam
./img/128/styrofoam\00744.png,744,"(128, 128)",styrofoam
./img/128/styrofoam\00745.png,745,"(128, 128)",styrofoam
./img/128/styrofoam\00746.png,746,"(128, 128)",styrofoam
./img/128/styrofoam\00747.png,747,"(128, 128)",styrofoam
./img/128/styrofoam\00748.png,748,"(128, 128)",styrofoam
./img/128/styrofoam\00749.png,749,"(128, 128)",styrofoam
./img/128/styrofoam\00750.png,750,"(128, 128)",styrofoam
./img/128/styrofoam\00751.png,751,"(128, 128)",styrofoam
./img/128/styrofoam\00752.png,752,"(128, 128)",styrofoam
./img/128/styrofoam\00753.png,753,"(128, 128)",styrofoam
./img/128/styrofoam\00754.png,754,"(128, 128)",styrofoam
./img/128/styrofoam\00755.png,755,"(128, 128)",styrofoam
./img/128/styrofoam\00756.png,756,"(128, 128)",styrofoam
./img/128/styrofoam\00757.png,757,"(128, 128)",styrofoam
./img/128/styrofoam\00758.png,758,"(128, 128)",styrofoam
./img/128/styrofoam\00759.png,759,"(128, 128)",styrofoam
./img/128/styrofoam\00760.png,760,"(128, 128)",styrofoam
./img/128/styrofoam\00761.png,761,"(128, 128)",styrofoam
./img/128/styrofoam\00762.png,762,"(128, 128)",styrofoam
./img/128/styrofoam\00763.png,763,"(128, 128)",styrofoam
./img/128/styrofoam\00764.png,764,"(128, 128)",styrofoam
./img/128/styrofoam\00765.png,765,"(128, 128)",styrofoam
./img/128/styrofoam\00766.png,766,"(128, 128)",styrofoam
./img/128/styrofoam\00767.png,767,"(128, 128)",styrofoam
./img/128/styrofoam\00768.png,768,"(128, 128)",styrofoam
./img/128/styrofoam\00769.png,769,"(128, 128)",styrofoam
./img/128/styrofoam\00770.png,770,"(128, 128)",styrofoam
./img/128/styrofoam\00771.png,771,"(128, 128)",styrofoam
./img/128/styrofoam\00772.png,772,"(128, 128)",styrofoam
./img/128/styrofoam\00773.png,773,"(128, 128)",styrofoam
./img/128/styrofoam\00774.png,774,"(128, 128)",styrofoam
./img/128/styrofoam\00775.png,775,"(128, 128)",styrofoam
./img/128/styrofoam\00776.png,776,"(128, 128)",styrofoam
./img/128/styrofoam\00777.png,777,"(128, 128)",styrofoam
./img/128/styrofoam\00778.png,778,"(128, 128)",styrofoam
./img/128/styrofoam\00779.png,779,"(128, 128)",styrofoam
./img/128/styrofoam\00780.png,780,"(128, 128)",styrofoam
./img/128/styrofoam\00781.png,781,"(128, 128)",styrofoam
./img/128/styrofoam\00782.png,782,"(128, 128)",styrofoam
./img/128/styrofoam\00783.png,783,"(128, 128)",styrofoam
./img/128/styrofoam\00784.png,784,"(128, 128)",styrofoam
./img/128/styrofoam\00785.png,785,"(128, 128)",styrofoam
./img/128/styrofoam\00786.png,786,"(128, 128)",styrofoam
./img/128/styrofoam\00787.png,787,"(128, 128)",styrofoam
./img/128/styrofoam\00788.png,788,"(128, 128)",styrofoam
./img/128/styrofoam\00789.png,789,"(128, 128)",styrofoam
./img/128/styrofoam\00790.png,790,"(128, 128)",styrofoam
./img/128/styrofoam\00791.png,791,"(128, 128)",styrofoam
./img/128/styrofoam\00792.png,792,"(128, 128)",styrofoam
./img/128/styrofoam\00793.png,793,"(128, 128)",styrofoam
./img/128/styrofoam\00794.png,794,"(128, 128)",styrofoam
./img/128/styrofoam\00795.png,795,"(128, 128)",styrofoam
./img/128/styrofoam\00796.png,796,"(128, 128)",styrofoam
./img/128/styrofoam\00797.png,797,"(128, 128)",styrofoam
./img/128/styrofoam\00798.png,798,"(128, 128)",styrofoam
./img/128/styrofoam\00799.png,799,"(128, 128)",styrofoam
./img/128/styrofoam\00800.png,800,"(128, 128)",styrofoam
./img/128/styrofoam\00801.png,801,"(128, 128)",styrofoam
./img/128/styrofoam\00802.png,802,"(128, 128)",styrofoam
./img/128/styrofoam\00803.png,803,"(128, 128)",styrofoam
./img/128/styrofoam\00804.png,804,"(128, 128)",styrofoam
./img/128/styrofoam\00805.png,805,"(128, 128)",styrofoam
./img/128/styrofoam\00806.png,806,"(128, 128)",styrofoam
./img/128/styrofoam\00807.png,807,"(128, 128)",styrofoam
./img/128/styrofoam\00808.png,808,"(128, 128)",styrofoam
./img/128/styrofoam\00809.png,809,"(128, 128)",styrofoam
./img/128/styrofoam\00810.png,810,"(128, 128)",styrofoam
