image_file,image_id,image_size,class
./img/128/linen\00446.png,00446,"(128, 128)",linen
./img/128/linen\00447.png,00447,"(128, 128)",linen
./img/128/linen\00448.png,00448,"(128, 128)",linen
./img/128/linen\00449.png,00449,"(128, 128)",linen
./img/128/linen\00450.png,00450,"(128, 128)",linen
./img/128/linen\00451.png,00451,"(128, 128)",linen
./img/128/linen\00452.png,00452,"(128, 128)",linen
./img/128/linen\00453.png,00453,"(128, 128)",linen
./img/128/linen\00454.png,00454,"(128, 128)",linen
./img/128/linen\00455.png,00455,"(128, 128)",linen
./img/128/linen\00456.png,00456,"(128, 128)",linen
./img/128/linen\00457.png,00457,"(128, 128)",linen
./img/128/linen\00458.png,00458,"(128, 128)",linen
./img/128/linen\00459.png,00459,"(128, 128)",linen
./img/128/linen\00460.png,00460,"(128, 128)",linen
./img/128/linen\00461.png,00461,"(128, 128)",linen
./img/128/linen\00462.png,00462,"(128, 128)",linen
./img/128/linen\00463.png,00463,"(128, 128)",linen
./img/128/linen\00464.png,00464,"(128, 128)",linen
./img/128/linen\00465.png,00465,"(128, 128)",linen
./img/128/linen\00466.png,00466,"(128, 128)",linen
./img/128/linen\00467.png,00467,"(128, 128)",linen
./img/128/linen\00468.png,00468,"(128, 128)",linen
./img/128/linen\00469.png,00469,"(128, 128)",linen
./img/128/linen\00470.png,00470,"(128, 128)",linen
./img/128/linen\00471.png,00471,"(128, 128)",linen
./img/128/linen\00472.png,00472,"(128, 128)",linen
./img/128/linen\00473.png,00473,"(128, 128)",linen
./img/128/linen\00474.png,00474,"(128, 128)",linen
./img/128/linen\00475.png,00475,"(128, 128)",linen
./img/128/linen\00476.png,00476,"(128, 128)",linen
./img/128/linen\00477.png,00477,"(128, 128)",linen
./img/128/linen\00478.png,00478,"(128, 128)",linen
./img/128/linen\00479.png,00479,"(128, 128)",linen
./img/128/linen\00480.png,00480,"(128, 128)",linen
./img/128/linen\00481.png,00481,"(128, 128)",linen
./img/128/linen\00482.png,00482,"(128, 128)",linen
./img/128/linen\00483.png,00483,"(128, 128)",linen
./img/128/linen\00484.png,00484,"(128, 128)",linen
./img/128/linen\00485.png,00485,"(128, 128)",linen
./img/128/linen\00486.png,00486,"(128, 128)",linen
./img/128/orange_peel\00487.png,00487,"(128, 128)",orange_peel
./img/128/orange_peel\00488.png,00488,"(128, 128)",orange_peel
./img/128/orange_peel\00489.png,00489,"(128, 128)",orange_peel
./img/128/orange_peel\00490.png,00490,"(128, 128)",orange_peel
./img/128/orange_peel\00491.png,00491,"(128, 128)",orange_peel
./img/128/orange_peel\00492.png,00492,"(128, 128)",orange_peel
./img/128/orange_peel\00493.png,00493,"(128, 128)",orange_peel
./img/128/orange_peel\00494.png,00494,"(128, 128)",orange_peel
./img/128/orange_peel\00495.png,00495,"(128, 128)",orange_peel
./img/128/orange_peel\00496.png,00496,"(128, 128)",orange_peel
./img/128/orange_peel\00497.png,00497,"(128, 128)",orange_peel
./img/128/orange_peel\00498.png,00498,"(128, 128)",orange_peel
./img/128/orange_peel\00499.png,00499,"(128, 128)",orange_peel
./img/128/orange_peel\00500.png,00500,"(128, 128)",orange_peel
./img/128/orange_peel\00501.png,00501,"(128, 128)",orange_peel
./img/128/orange_peel\00502.png,00502,"(128, 128)",orange_peel
./img/128/orange_peel\00503.png,00503,"(128, 128)",orange_peel
./img/128/orange_peel\00504.png,00504,"(128, 128)",orange_peel
./img/128/orange_peel\00505.png,00505,"(128, 128)",orange_peel
./img/128/orange_peel\00506.png,00506,"(128, 128)",orange_peel
./img/128/orange_peel\00507.png,00507,"(128, 128)",orange_peel
./img/128/orange_peel\00508.png,00508,"(128, 128)",orange_peel
./img/128/orange_peel\00509.png,00509,"(128, 128)",orange_peel
./img/128/orange_peel\00510.png,00510,"(128, 128)",orange_peel
./img/128/orange_peel\00511.png,00511,"(128, 128)",orange_peel
./img/128/orange_peel\00512.png,00512,"(128, 128)",orange_peel
./img/128/orange_peel\00513.png,00513,"(128, 128)",orange_peel
./img/128/orange_peel\00514.png,00514,"(128, 128)",orange_peel
./img/128/orange_peel\00515.png,00515,"(128, 128)",orange_peel
./img/128/orange_peel\00516.png,00516,"(128, 128)",orange_peel
./img/128/orange_peel\00517.png,00517,"(128, 128)",orange_peel
./img/128/orange_peel\00518.png,00518,"(128, 128)",orange_peel
./img/128/orange_peel\00519.png,00519,"(128, 128)",orange_peel
./img/128/orange_peel\00520.png,00520,"(128, 128)",orange_peel
./img/128/orange_peel\00521.png,00521,"(128, 128)",orange_peel
./img/128/orange_peel\00522.png,00522,"(128, 128)",orange_peel
./img/128/orange_peel\00523.png,00523,"(128, 128)",orange_peel
./img/128/orange_peel\00524.png,00524,"(128, 128)",orange_peel
./img/128/orange_peel\00525.png,00525,"(128, 128)",orange_peel
./img/128/orange_peel\00526.png,00526,"(128, 128)",orange_peel
./img/128/orange_peel\00527.png,00527,"(128, 128)",orange_peel
./img/128/orange_peel\00528.png,00528,"(128, 128)",orange_peel
./img/128/orange_peel\00529.png,00529,"(128, 128)",orange_peel
./img/128/orange_peel\00530.png,00530,"(128, 128)",orange_peel
./img/128/orange_peel\00531.png,00531,"(128, 128)",orange_peel
./img/128/orange_peel\00532.png,00532,"(128, 128)",orange_peel
./img/128/orange_peel\00533.png,00533,"(128, 128)",orange_peel
./img/128/orange_peel\00534.png,00534,"(128, 128)",orange_peel
./img/128/orange_peel\00535.png,00535,"(128, 128)",orange_peel
./img/128/orange_peel\00536.png,00536,"(128, 128)",orange_peel
./img/128/orange_peel\00537.png,00537,"(128, 128)",orange_peel
./img/128/orange_peel\00538.png,00538,"(128, 128)",orange_peel
./img/128/orange_peel\00539.png,00539,"(128, 128)",orange_peel
./img/128/orange_peel\00540.png,00540,"(128, 128)",orange_peel
./img/128/orange_peel\00541.png,00541,"(128, 128)",orange_peel
./img/128/orange_peel\00542.png,00542,"(128, 128)",orange_peel
./img/128/orange_peel\00543.png,00543,"(128, 128)",orange_peel
./img/128/orange_peel\00544.png,00544,"(128, 128)",orange_peel
./img/128/orange_peel\00545.png,00545,"(128, 128)",orange_peel
./img/128/orange_peel\00546.png,00546,"(128, 128)",orange_peel
./img/128/orange_peel\00547.png,00547,"(128, 128)",orange_peel
./img/128/orange_peel\00548.png,00548,"(128, 128)",orange_peel
./img/128/orange_peel\00549.png,00549,"(128, 128)",orange_peel
./img/128/orange_peel\00550.png,00550,"(128, 128)",orange_peel
./img/128/orange_peel\00551.png,00551,"(128, 128)",orange_peel
./img/128/orange_peel\00552.png,00552,"(128, 128)",orange_peel
./img/128/orange_peel\00553.png,00553,"(128, 128)",orange_peel
./img/128/orange_peel\00554.png,00554,"(128, 128)",orange_peel
./img/128/orange_peel\00555.png,00555,"(128, 128)",orange_peel
./img/128/orange_peel\00556.png,00556,"(128, 128)",orange_peel
./img/128/orange_peel\00557.png,00557,"(128, 128)",orange_peel
./img/128/orange_peel\00558.png,00558,"(128, 128)",orange_peel
./img/128/orange_peel\00559.png,00559,"(128, 128)",orange_peel
./img/128/orange_peel\00560.png,00560,"(128, 128)",orange_peel
./img/128/orange_peel\00561.png,00561,"(128, 128)",orange_peel
./img/128/orange_peel\00562.png,00562,"(128, 128)",orange_peel
./img/128/orange_peel\00563.png,00563,"(128, 128)",orange_peel
./img/128/orange_peel\00564.png,00564,"(128, 128)",orange_peel
./img/128/orange_peel\00565.png,00565,"(128, 128)",orange_peel
./img/128/orange_peel\00566.png,00566,"(128, 128)",orange_peel
./img/128/orange_peel\00567.png,00567,"(128, 128)",orange_peel
./img/128/sandpaper\00568.png,00568,"(128, 128)",sandpaper
./img/128/sandpaper\00569.png,00569,"(128, 128)",sandpaper
./img/128/sandpaper\00570.png,00570,"(128, 128)",sandpaper
./img/128/sandpaper\00571.png,00571,"(128, 128)",sandpaper
./img/128/sandpaper\00572.png,00572,"(128, 128)",sandpaper
./img/128/sandpaper\00573.png,00573,"(128, 128)",sandpaper
./img/128/sandpaper\00574.png,00574,"(128, 128)",sandpaper
./img/128/sandpaper\00575.png,00575,"(128, 128)",sandpaper
./img/128/sandpaper\00576.png,00576,"(128, 128)",sandpaper
./img/128/sandpaper\00577.png,00577,"(128, 128)",sandpaper
./img/128/sandpaper\00578.png,00578,"(128, 128)",sandpaper
./img/128/sandpaper\00579.png,00579,"(128, 128)",sandpaper
./img/128/sandpaper\00580.png,00580,"(128, 128)",sandpaper
./img/128/sandpaper\00581.png,00581,"(128, 128)",sandpaper
./img/128/sandpaper\00582.png,00582,"(128, 128)",sandpaper
./img/128/sandpaper\00583.png,00583,"(128, 128)",sandpaper
./img/128/sandpaper\00584.png,00584,"(128, 128)",sandpaper
./img/128/sandpaper\00585.png,00585,"(128, 128)",sandpaper
./img/128/sandpaper\00586.png,00586,"(128, 128)",sandpaper
./img/128/sandpaper\00587.png,00587,"(128, 128)",sandpaper
./img/128/sandpaper\00588.png,00588,"(128, 128)",sandpaper
./img/128/sandpaper\00589.png,00589,"(128, 128)",sandpaper
./img/128/sandpaper\00590.png,00590,"(128, 128)",sandpaper
./img/128/sandpaper\00591.png,00591,"(128, 128)",sandpaper
./img/128/sandpaper\00592.png,00592,"(128, 128)",sandpaper
./img/128/sandpaper\00593.png,00593,"(128, 128)",sandpaper
./img/128/sandpaper\00594.png,00594,"(128, 128)",sandpaper
./img/128/sandpaper\00595.png,00595,"(128, 128)",sandpaper
./img/128/sandpaper\00596.png,00596,"(128, 128)",sandpaper
./img/128/sandpaper\00597.png,00597,"(128, 128)",sandpaper
./img/128/sandpaper\00598.png,00598,"(128, 128)",sandpaper
./img/128/sandpaper\00599.png,00599,"(128, 128)",sandpaper
./img/128/sandpaper\00600.png,00600,"(128, 128)",sandpaper
./img/128/sandpaper\00601.png,00601,"(128, 128)",sandpaper
./img/128/sandpaper\00602.png,00602,"(128, 128)",sandpaper
./img/128/sandpaper\00603.png,00603,"(128, 128)",sandpaper
./img/128/sandpaper\00604.png,00604,"(128, 128)",sandpaper
./img/128/sandpaper\00605.png,00605,"(128, 128)",sandpaper
./img/128/sandpaper\00606.png,00606,"(128, 128)",sandpaper
./img/128/sandpaper\00607.png,00607,"(128, 128)",sandpaper
./img/128/sandpaper\00608.png,00608,"(128, 128)",sandpaper
./img/128/sandpaper\00609.png,00609,"(128, 128)",sandpaper
./img/128/sandpaper\00610.png,00610,"(128, 128)",sandpaper
./img/128/sandpaper\00611.png,00611,"(128, 128)",sandpaper
./img/128/sandpaper\00612.png,00612,"(128, 128)",sandpaper
./img/128/sandpaper\00613.png,00613,"(128, 128)",sandpaper
./img/128/sandpaper\00614.png,00614,"(128, 128)",sandpaper
./img/128/sandpaper\00615.png,00615,"(128, 128)",sandpaper
./img/128/sandpaper\00616.png,00616,"(128, 128)",sandpaper
./img/128/sandpaper\00617.png,00617,"(128, 128)",sandpaper
./img/128/sandpaper\00618.png,00618,"(128, 128)",sandpaper
./img/128/sandpaper\00619.png,00619,"(128, 128)",sandpaper
./img/128/sandpaper\00620.png,00620,"(128, 128)",sandpaper
./img/128/sandpaper\00621.png,00621,"(128, 128)",sandpaper
./img/128/sandpaper\00622.png,00622,"(128, 128)",sandpaper
./img/128/sandpaper\00623.png,00623,"(128, 128)",sandpaper
./img/128/sandpaper\00624.png,00624,"(128, 128)",sandpaper
./img/128/sandpaper\00625.png,00625,"(128, 128)",sandpaper
./img/128/sandpaper\00626.png,00626,"(128, 128)",sandpaper
./img/128/sandpaper\00627.png,00627,"(128, 128)",sandpaper
./img/128/sandpaper\00628.png,00628,"(128, 128)",sandpaper
./img/128/sandpaper\00629.png,00629,"(128, 128)",sandpaper
./img/128/sandpaper\00630.png,00630,"(128, 128)",sandpaper
./img/128/sandpaper\00631.png,00631,"(128, 128)",sandpaper
./img/128/sandpaper\00632.png,00632,"(128, 128)",sandpaper
./img/128/sandpaper\00633.png,00633,"(128, 128)",sandpaper
./img/128/sandpaper\00634.png,00634,"(128, 128)",sandpaper
./img/128/sandpaper\00635.png,00635,"(128, 128)",sandpaper
./img/128/sandpaper\00636.png,00636,"(128, 128)",sandpaper
./img/128/sandpaper\00637.png,00637,"(128, 128)",sandpaper
./img/128/sandpaper\00638.png,00638,"(128, 128)",sandpaper
./img/128/sandpaper\00639.png,00639,"(128, 128)",sandpaper
./img/128/sandpaper\00640.png,00640,"(128, 128)",sandpaper
./img/128/sandpaper\00641.png,00641,"(128, 128)",sandpaper
./img/128/sandpaper\00642.png,00642,"(128, 128)",sandpaper
./img/128/sandpaper\00643.png,00643,"(128, 128)",sandpaper
./img/128/sandpaper\00644.png,00644,"(128, 128)",sandpaper
./img/128/sandpaper\00645.png,00645,"(128, 128)",sandpaper
./img/128/sandpaper\00646.png,00646,"(128, 128)",sandpaper
./img/128/sandpaper\00647.png,00647,"(128, 128)",sandpaper
./img/128/sandpaper\00648.png,00648,"(128, 128)",sandpaper
./img/128/sponge\00649.png,00649,"(128, 128)",sponge
./img/128/sponge\00650.png,00650,"(128, 128)",sponge
./img/128/sponge\00651.png,00651,"(128, 128)",sponge
./img/128/sponge\00652.png,00652,"(128, 128)",sponge
./img/128/sponge\00653.png,00653,"(128, 128)",sponge
./img/128/sponge\00654.png,00654,"(128, 128)",sponge
./img/128/sponge\00655.png,00655,"(128, 128)",sponge
./img/128/sponge\00656.png,00656,"(128, 128)",sponge
./img/128/sponge\00657.png,00657,"(128, 128)",sponge
./img/128/sponge\00658.png,00658,"(128, 128)",sponge
./img/128/sponge\00659.png,00659,"(128, 128)",sponge
./img/128/sponge\00660.png,00660,"(128, 128)",sponge
./img/128/sponge\00661.png,00661,"(128, 128)",sponge
./img/128/sponge\00662.png,00662,"(128, 128)",sponge
./img/128/sponge\00663.png,00663,"(128, 128)",sponge
./img/128/sponge\00664.png,00664,"(128, 128)",sponge
./img/128/sponge\00665.png,00665,"(128, 128)",sponge
./img/128/sponge\00666.png,00666,"(128, 128)",sponge
./img/128/sponge\00667.png,00667,"(128, 128)",sponge
./img/128/sponge\00668.png,00668,"(128, 128)",sponge
./img/128/sponge\00669.png,00669,"(128, 128)",sponge
./img/128/sponge\00670.png,00670,"(128, 128)",sponge
./img/128/sponge\00671.png,00671,"(128, 128)",sponge
./img/128/sponge\00672.png,00672,"(128, 128)",sponge
./img/128/sponge\00673.png,00673,"(128, 128)",sponge
./img/128/sponge\00674.png,00674,"(128, 128)",sponge
./img/128/sponge\00675.png,00675,"(128, 128)",sponge
./img/128/sponge\00676.png,00676,"(128, 128)",sponge
./img/128/sponge\00677.png,00677,"(128, 128)",sponge
./img/128/sponge\00678.png,00678,"(128, 128)",sponge
./img/128/sponge\00679.png,00679,"(128, 128)",sponge
./img/128/sponge\00680.png,00680,"(128, 128)",sponge
./img/128/sponge\00681.png,00681,"(128, 128)",sponge
./img/128/sponge\00682.png,00682,"(128, 128)",sponge
./img/128/sponge\00683.png,00683,"(128, 128)",sponge
./img/128/sponge\00684.png,00684,"(128, 128)",sponge
./img/128/sponge\00685.png,00685,"(128, 128)",sponge
./img/128/sponge\00686.png,00686,"(128, 128)",sponge
./img/128/sponge\00687.png,00687,"(128, 128)",sponge
./img/128/sponge\00688.png,00688,"(128, 128)",sponge
./img/128/sponge\00689.png,00689,"(128, 128)",sponge
./img/128/sponge\00690.png,00690,"(128, 128)",sponge
./img/128/sponge\00691.png,00691,"(128, 128)",sponge
./img/128/sponge\00692.png,00692,"(128, 128)",sponge
./img/128/sponge\00693.png,00693,"(128, 128)",sponge
./img/128/sponge\00694.png,00694,"(128, 128)",sponge
./img/128/sponge\00695.png,00695,"(128, 128)",sponge
./img/128/sponge\00696.png,00696,"(128, 128)",sponge
./img/128/sponge\00697.png,00697,"(128, 128)",sponge
./img/128/sponge\00698.png,00698,"(128, 128)",sponge
./img/128/sponge\00699.png,00699,"(128, 128)",sponge
./img/128/sponge\00700.png,00700,"(128, 128)",sponge
./img/128/sponge\00701.png,00701,"(128, 128)",sponge
./img/128/sponge\00702.png,00702,"(128, 128)",sponge
./img/128/sponge\00703.png,00703,"(128, 128)",sponge
./img/128/sponge\00704.png,00704,"(128, 128)",sponge
./img/128/sponge\00705.png,00705,"(128, 128)",sponge
./img/128/sponge\00706.png,00706,"(128, 128)",sponge
./img/128/sponge\00707.png,00707,"(128, 128)",sponge
./img/128/sponge\00708.png,00708,"(128, 128)",sponge
./img/128/sponge\00709.png,00709,"(128, 128)",sponge
./img/128/sponge\00710.png,00710,"(128, 128)",sponge
./img/128/sponge\00711.png,00711,"(128, 128)",sponge
./img/128/sponge\00712.png,00712,"(128, 128)",sponge
./img/128/sponge\00713.png,00713,"(128, 128)",sponge
./img/128/sponge\00714.png,00714,"(128, 128)",sponge
./img/128/sponge\00715.png,00715,"(128, 128)",sponge
./img/128/sponge\00716.png,00716,"(128, 128)",sponge
./img/128/sponge\00717.png,00717,"(128, 128)",sponge
./img/128/sponge\00718.png,00718,"(128, 128)",sponge
./img/128/sponge\00719.png,00719,"(128, 128)",sponge
./img/128/sponge\00720.png,00720,"(128, 128)",sponge
./img/128/sponge\00721.png,00721,"(128, 128)",sponge
./img/128/sponge\00722.png,00722,"(128, 128)",sponge
./img/128/sponge\00723.png,00723,"(128, 128)",sponge
./img/128/sponge\00724.png,00724,"(128, 128)",sponge
./img/128/sponge\00725.png,00725,"(128, 128)",sponge
./img/128/sponge\00726.png,00726,"(128, 128)",sponge
./img/128/sponge\00727.png,00727,"(128, 128)",sponge
./img/128/sponge\00728.png,00728,"(128, 128)",sponge
./img/128/sponge\00729.png,00729,"(128, 128)",sponge
./img/128/styrofoam\00730.png,00730,"(128, 128)",styrofoam
./img/128/styrofoam\00731.png,00731,"(128, 128)",styrofoam
./img/128/styrofoam\00732.png,00732,"(128, 128)",styrofoam
./img/128/styrofoam\00733.png,00733,"(128, 128)",styrofoam
./img/128/styrofoam\00734.png,00734,"(128, 128)",styrofoam
./img/128/styrofoam\00735.png,00735,"(128, 128)",styrofoam
./img/128/styrofoam\00736.png,00736,"(128, 128)",styrofoam
./img/128/styrofoam\00737.png,00737,"(128, 128)",styrofoam
./img/128/styrofoam\00738.png,00738,"(128, 128)",styrofoam
./img/128/styrofoam\00739.png,00739,"(128, 128)",styrofoam
./img/128/styrofoam\00740.png,00740,"(128, 128)",styrofoam
./img/128/styrofoam\00741.png,00741,"(128, 128)",styrofoam
./img/128/styrofoam\00742.png,00742,"(128, 128)",styrofoam
./img/128/styrofoam\00743.png,00743,"(128, 128)",styrofoam
./img/128/styrofoam\00744.png,00744,"(128, 128)",styrofoam
./img/128/styrofoam\00745.png,00745,"(128, 128)",styrofoam
./img/128/styrofoam\00746.png,00746,"(128, 128)",styrofoam
./img/128/styrofoam\00747.png,00747,"(128, 128)",styrofoam
./img/128/styrofoam\00748.png,00748,"(128, 128)",styrofoam
./img/128/styrofoam\00749.png,00749,"(128, 128)",styrofoam
./img/128/styrofoam\00750.png,00750,"(128, 128)",styrofoam
./img/128/styrofoam\00751.png,00751,"(128, 128)",styrofoam
./img/128/styrofoam\00752.png,00752,"(128, 128)",styrofoam
./img/128/styrofoam\00753.png,00753,"(128, 128)",styrofoam
./img/128/styrofoam\00754.png,00754,"(128, 128)",styrofoam
./img/128/styrofoam\00755.png,00755,"(128, 128)",styrofoam
./img/128/styrofoam\00756.png,00756,"(128, 128)",styrofoam
./img/128/styrofoam\00757.png,00757,"(128, 128)",styrofoam
./img/128/styrofoam\00758.png,00758,"(128, 128)",styrofoam
./img/128/styrofoam\00759.png,00759,"(128, 128)",styrofoam
./img/128/styrofoam\00760.png,00760,"(128, 128)",styrofoam
./img/128/styrofoam\00761.png,00761,"(128, 128)",styrofoam
./img/128/styrofoam\00762.png,00762,"(128, 128)",styrofoam
./img/128/styrofoam\00763.png,00763,"(128, 128)",styrofoam
./img/128/styrofoam\00764.png,00764,"(128, 128)",styrofoam
./img/128/styrofoam\00765.png,00765,"(128, 128)",styrofoam
./img/128/styrofoam\00766.png,00766,"(128, 128)",styrofoam
./img/128/styrofoam\00767.png,00767,"(128, 128)",styrofoam
./img/128/styrofoam\00768.png,00768,"(128, 128)",styrofoam
./img/128/styrofoam\00769.png,00769,"(128, 128)",styrofoam
./img/128/styrofoam\00770.png,00770,"(128, 128)",styrofoam
./img/128/styrofoam\00771.png,00771,"(128, 128)",styrofoam
./img/128/styrofoam\00772.png,00772,"(128, 128)",styrofoam
./img/128/styrofoam\00773.png,00773,"(128, 128)",styrofoam
./img/128/styrofoam\00774.png,00774,"(128, 128)",styrofoam
./img/128/styrofoam\00775.png,00775,"(128, 128)",styrofoam
./img/128/styrofoam\00776.png,00776,"(128, 128)",styrofoam
./img/128/styrofoam\00777.png,00777,"(128, 128)",styrofoam
./img/128/styrofoam\00778.png,00778,"(128, 128)",styrofoam
./img/128/styrofoam\00779.png,00779,"(128, 128)",styrofoam
./img/128/styrofoam\00780.png,00780,"(128, 128)",styrofoam
./img/128/styrofoam\00781.png,00781,"(128, 128)",styrofoam
./img/128/styrofoam\00782.png,00782,"(128, 128)",styrofoam
./img/128/styrofoam\00783.png,00783,"(128, 128)",styrofoam
./img/128/styrofoam\00784.png,00784,"(128, 128)",styrofoam
./img/128/styrofoam\00785.png,00785,"(128, 128)",styrofoam
./img/128/styrofoam\00786.png,00786,"(128, 128)",styrofoam
./img/128/styrofoam\00787.png,00787,"(128, 128)",styrofoam
./img/128/styrofoam\00788.png,00788,"(128, 128)",styrofoam
./img/128/styrofoam\00789.png,00789,"(128, 128)",styrofoam
./img/128/styrofoam\00790.png,00790,"(128, 128)",styrofoam
./img/128/styrofoam\00791.png,00791,"(128, 128)",styrofoam
./img/128/styrofoam\00792.png,00792,"(128, 128)",styrofoam
./img/128/styrofoam\00793.png,00793,"(128, 128)",styrofoam
./img/128/styrofoam\00794.png,00794,"(128, 128)",styrofoam
./img/128/styrofoam\00795.png,00795,"(128, 128)",styrofoam
./img/128/styrofoam\00796.png,00796,"(128, 128)",styrofoam
./img/128/styrofoam\00797.png,00797,"(128, 128)",styrofoam
./img/128/styrofoam\00798.png,00798,"(128, 128)",styrofoam
./img/128/styrofoam\00799.png,00799,"(128, 128)",styrofoam
./img/128/styrofoam\00800.png,00800,"(128, 128)",styrofoam
./img/128/styrofoam\00801.png,00801,"(128, 128)",styrofoam
./img/128/styrofoam\00802.png,00802,"(128, 128)",styrofoam
./img/128/styrofoam\00803.png,00803,"(128, 128)",styrofoam
./img/128/styrofoam\00804.png,00804,"(128, 128)",styrofoam
./img/128/styrofoam\00805.png,00805,"(128, 128)",styrofoam
./img/128/styrofoam\00806.png,00806,"(128, 128)",styrofoam
./img/128/styrofoam\00807.png,00807,"(128, 128)",styrofoam
./img/128/styrofoam\00808.png,00808,"(128, 128)",styrofoam
./img/128/styrofoam\00809.png,00809,"(128, 128)",styrofoam
./img/128/styrofoam\00810.png,00810,"(128, 128)",styrofoam
